353 ,Under Construction,New ,"8,498 ",30 L,"Dombivali, Mumbai",1 BHK Apartment
635 ,Ready to move,0 - 1 year old,"4,960 ",31.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Ornate Galaxy Phase I
480 ,Ready to move,5 - 6 years old,"3,020 ",14.5 L,"Nala Sopara, Mumbai",1 RK Studio Apartment in Sai Crystal Orange Heights
600 ,Under Construction,Possession by Aug 2022,"4,500 ",27 L,"Vasai, Mumbai",1 BHK Apartment in JSB Nakshatra Pride II
620 ,Under Construction,Possession by Aug 2022,"4,435 ",27.5 L,"Vasai, Mumbai",1 BHK Apartment in JSB Nakshatra Pride II
860 ,Under Construction,Possession by Aug 2022,"4,651 ",40 L,"Vasai, Mumbai",2 BHK Apartment in JSB Nakshatra Pride II
590 ,Under Construction,1 Bathrooms,"9,135 ",53.9 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
350 ,Under Construction,Possession by Nov 2023,"4,000 ",14 L,"Nala Sopara, Mumbai",1 RK Studio Apartment in Dudhwala Ayan Residency Phase 1
330 ,Under Construction,Possession by Nov 2023,"4,242 ",14 L,"Nala Sopara, Mumbai",1 RK Studio Apartment in Dudhwala Ayan Residency Phase 1
582 ,Under Construction,Possession by Nov 2023,"4,123 ",24 L,"Nala Sopara, Mumbai",1 BHK Apartment in Dudhwala Ayan Residency Phase 1
575 ,Ready to move,1 - 2 years old,"4,260 ",24.5 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
1175 ,Ready to move,2 Bathrooms,"7,319 ",86 L,"Kalamboli, Mumbai",2 BHK Apartment in Reputed The Springs
860 ,Under Construction,Possession by Jun 2024,"5,058 ",43.5 L,"Naigaon East, Mumbai",2 BHK Apartment in Sunteck MaxxWorld 1 Tivri Naigaon East
500 ,Ready to move,4 - 5 years old,"4,700 ",23.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena
620 ,Under Construction,Possession by Aug 2022,"4,677 ",29 L,"Vasai, Mumbai",1 BHK Apartment in JSB Nakshatra Pride II
860 ,Under Construction,Possession by Jun 2024,"5,058 ",43.5 L,"Naigaon East, Mumbai",2 BHK Apartment in Sunteck MaxxWorld 1 Tivri Naigaon East
950 ,Under Construction,Possession by Jun 2024,"5,684 ",54 L,"Naigaon East, Mumbai",3 BHK Apartment in Sunteck MaxxWorld 1 Tivri Naigaon East
 , ,, ,  ,,
252 ,Ready to move,0 - 1 year old,"8,964 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Ozone
540 ,Ready to move,0 - 1 year old,"5,000 ",27 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens 6A 6B 6C And 6E
670 ,Ready to move,0 - 1 year old,"4,701 ",31.5 L,"Virar, Mumbai",1 BHK Apartment in Shubh Shwet Kini Tower
385 ,Under Construction,2 Bathrooms,"11,688 ",45 L,"Mira Road East, Mumbai",1 BHK Apartment
890 ,Ready to move,2 Bathrooms,"9,202 ",81.9 L,"Thane West, Mumbai",2 BHK Apartment in Lodha Codename Crown Jewel
590 ,Ready to move,0 - 1 year old,"12,711 ",75 L,"Dahisar West, Mumbai",1 BHK Apartment in Reputed Rukmini Niwas
480 ,Under Construction,Possession by Nov 2020,"3,437 ",16.5 L,"Nala Sopara, Mumbai",1 RK Studio Apartment in Topaz Heights
580 ,Ready to move,1 - 2 years old,"4,827 ",28 L,"Naigaon East, Mumbai",1 BHK Apartment in KM Narmada Mohan Apartment
580 ,Ready to move,1 Bathrooms,"3,620 ",21 L,"Nala Sopara, Mumbai",1 BHK Apartment in Dudhwala Ayan Residency Phase 1
580 ,Ready to move,1 Bathrooms,"3,620 ",21 L,"Nala Sopara, Mumbai",1 BHK Apartment in Dudhwala Ayan Residency Phase 1
585 ,Ready to move,2 - 3 years old,"4,102 ",24 L,"Nala Sopara, Mumbai",1 BHK Apartment in SB Sandeep Heights
600 ,Ready to move,1 - 2 years old,"2,916 ",17.5 L,"Nala Sopara, Mumbai",1 BHK Apartment in Govinda Park
590 ,Ready to move,5 - 6 years old,"3,813 ",22.5 L,"Nala Sopara, Mumbai",1 BHK Apartment in Sai Crystal Orange Heights
550 ,Ready to move,1 - 2 years old,"4,545 ",25 L,"Nala Sopara, Mumbai",1 BHK Apartment in Saurabh Crystal Pallazo
570 ,Under Construction,Possession by Nov 2020,"3,421 ",19.5 L,"Nala Sopara, Mumbai",1 BHK Apartment in Royal Plaza
590 ,Ready to move,5 - 6 years old,"4,237 ",25 L,"Nala Sopara, Mumbai",1 BHK Apartment in Sai Crystal Orange Heights
580 ,Ready to move,6 - 7 years old,"4,482 ",26 L,"Nala Sopara, Mumbai",1 BHK Apartment in Sai Dhara Enterprises Abhuday Complex
575 ,Ready to move,4 - 5 years old,"3,478 ",20 L,"Nala Sopara, Mumbai",1 BHK Apartment in Nine Sundaram Plaza
575 ,Ready to move,4 - 5 years old,"4,000 ",23 L,"Nala Sopara, Mumbai",1 BHK Apartment in Nine Sundaram Plaza
455 ,Under Construction,Possession by Nov 2020,"3,516 ",16 L,"Nala Sopara, Mumbai",1 RK Studio Apartment in Topaz Heights
 , ,, ,  ,,
751 ,Under Construction,Possession by May 2024,"7,590 ",57 L,"Naigaon East, Mumbai",3 BHK Apartment in Sunteck Maxx World
407 ,Under Construction,Possession by May 2024,"7,881 ",32 L,"Naigaon East, Mumbai",1 BHK Apartment in Sunteck Maxx World
865 ,Ready to move,2 - 3 years old,"4,508 ",39 L,"Naigaon East, Mumbai",2 BHK Apartment in Sai Swapn Bhamini Sankul
560 ,Ready to move,2 - 3 years old,"4,464 ",25 L,"Naigaon East, Mumbai",1 BHK Apartment in Sai Swapn Bhamini Sankul
750 ,Ready to move,2 Bathrooms,"16,800 ",1.26 Cr,"Bhandup West, Mumbai",1 BHK Apartment
581 ,Under Construction,Possession by Nov 2020,"10,741 ",62.41 L,"Panvel, Mumbai",2 BHK Apartment in Marathon Nexzone
630 ,Under Construction,Possession by Nov 2022,"23,015 ",1.45 Cr,"Bhandup West, Mumbai",2 BHK Apartment in Srishti Group Pride Phase 1
745 ,Under Construction,Possession by Nov 2020,"11,703 ",87.19 L,"Panvel, Mumbai",2 BHK Apartment in Marathon Nexzone
472 ,Under Construction,Possession by Aug 2022,"8,262 ",39 L,"Naigaon East, Mumbai",2 BHK Apartment in JSB Nakshatra Pride I
302 ,Under Construction,Possession by Aug 2022,"9,468 ",28.5 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Pride I
292 ,Under Construction,Possession by Aug 2022,"9,246 ",27 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Pride I
395 ,Ready to move,1 Bathrooms,"6,139 ",24.25 L,"Nalasopara West, Mumbai",1 BHK Apartment
500 ,Ready to move,1 Bathrooms,"5,200 ",26 L,"Nalasopara West, Mumbai",1 BHK Apartment
565 ,Ready to move,1 Bathrooms,"3,716 ",21 L,"Nalasopara West, Mumbai",1 BHK Apartment
550 ,Ready to move,6 - 7 years old,"3,636 ",20 L,"Nala Sopara, Mumbai",1 BHK Apartment in Sai Dhara Enterprises Abhuday Complex
555 ,Under Construction,1 Bathrooms,"3,423 ",19 L,"Nala Sopara, Mumbai",1 BHK Apartment in Dreams Tower
540 ,Ready to move,3 - 4 years old,"4,444 ",24 L,"Naigaon East, Mumbai",1 BHK Apartment in Maad Maad Yashwant Pride II
640 ,Ready to move,0 - 1 year old,"4,140 ",26.5 L,"Virar, Mumbai",1 BHK Apartment in Mandar Cassa Bilss
422 ,Under Construction,Possession by Nov 2020,"17,298 ",73 L,"Thane West, Mumbai",1 BHK Apartment in Runwal Eirene
422 ,Under Construction,Possession by Nov 2020,"17,298 ",73 L,"Thane West, Mumbai",1 BHK Apartment in Runwal Eirene
 , ,, ,  ,,
580 ,Ready to move,4 - 5 years old,"3,879 ",22.5 L,"Nala Sopara, Mumbai",1 BHK Apartment in Sai Om Sai Heights
620 ,Ready to move,4 - 5 years old,"3,548 ",22 L,"Nala Sopara, Mumbai",1 BHK Apartment in Shree Adeshwar Anand Heights
585 ,Ready to move,1 - 2 years old,"3,760 ",22 L,"Nala Sopara, Mumbai",1 BHK Apartment in Shree Arihant Anand View A Wing
650 ,Ready to move,0 - 1 year old,"6,153 ",40 L,"Kamothe, Mumbai",1 BHK Apartment in Reputed Sai Majestic
610 ,Ready to move,0 - 1 year old,"7,377 ",45 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
679 ,Under Construction,Possession by May 2023,"7,277 ",49.41 L,"Dombivali, Mumbai",2 BHK Apartment in Runwal Gardens Phase I
442 ,Under Construction,Possession by May 2023,"10,518 ",46.38 L,"Dombivali, Mumbai",1 BHK Apartment in Runwal Gardens Phase I
353 ,Under Construction,Possession by May 2023,"9,090 ",32 L,"Dombivali, Mumbai",1 BHK Apartment in Runwal Gardens Phase I
904 ,Under Construction,Possession by May 2023,"9,708 ",87.66 L,"Dombivali, Mumbai",3 BHK Apartment in Runwal Gardens Phase I
495 ,Under Construction,Possession by May 2023,"10,496 ",51.95 L,"Dombivali, Mumbai",1 BHK Apartment in Runwal Gardens Phase I
353 ,Under Construction,Possession by May 2023,"10,511 ",36.99 L,"Dombivali, Mumbai",1 BHK Apartment in Runwal Gardens Phase I
553 ,Ready to move,1 Bathrooms,"3,779 ",20.9 L,"Neral, Mumbai",1 BHK Apartment
520 ,Ready to move,1 Bathrooms,"6,400 ",33.28 L,"Nala Sopara, Mumbai",1 BHK Apartment in Patil Gulmohar Heritage
830 ,Ready to move,12 - 13 years old,"3,614 ",30 L,"Nala Sopara, Mumbai",2 BHK Apartment in Reliable Reliable Complex
655 ,Ready to move,0 - 1 year old,"8,396 ",55 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
430 ,Under Construction,1 Bathrooms,"3,760 ",16.17 L,"Karjat, Mumbai",1 BHK Apartment
600 ,Under Construction,Possession by Jun 2024,"4,958 ",29.75 L,"Naigaon East, Mumbai",1 BHK Apartment in Sunteck MaxxWorld 1 Tivri Naigaon East
850 ,Under Construction,Possession by Jun 2024,"4,676 ",39.75 L,"Naigaon East, Mumbai",2 BHK Apartment in Sunteck MaxxWorld 1 Tivri Naigaon East
452 ,Under Construction,Possession by Nov 2020,"10,176 ",46 L,"Panvel, Mumbai",1 BHK Apartment in Marathon Nexzone
913 ,Under Construction,Possession by Nov 2020,"13,143 ",1.2 Cr,"Panvel, Mumbai",2 BHK Apartment in Marathon Nexzone
 , ,, ,  ,,
449 ,Under Construction,Possession by Nov 2020,"9,799 ",44 L,"Panvel, Mumbai",1 BHK Apartment in Marathon Nexzone
903 ,Under Construction,Possession by Nov 2020,"11,627 ",1.05 Cr,"Panvel, Mumbai",2 BHK Apartment in Marathon Nexzone
1115 ,Ready to move,0 - 1 year old,"5,269 ",58.75 L,"Virar, Mumbai",2 BHK Apartment in Shubh Shwet Kini Tower
970 ,Ready to move,7 - 8 years old,"5,695 ",55.25 L,"Virar, Mumbai",2 BHK Apartment in Agarwal Krishna Gardens
535 ,Under Construction,1 Bathrooms,"3,887 ",20.8 L,"Karjat, Mumbai",1 BHK Apartment
535 ,Under Construction,1 Bathrooms,"3,887 ",20.8 L,"Karjat, Mumbai",1 BHK Apartment
610 ,Ready to move,0 - 1 year old,"8,852 ",54 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
550 ,Ready to move,0 - 1 year old,"11,454 ",63 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
610 ,Ready to move,0 - 1 year old,"10,655 ",65 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
610 ,Ready to move,0 - 1 year old,"8,852 ",54 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
1026 ,Ready to move,0 - 1 year old,"9,941 ",1.02 Cr,"kasaradavali thane west, Mumbai",2 BHK Apartment
670 ,Ready to move,0 - 1 year old,"5,142 ",34.45 L,"Virar, Mumbai",1 BHK Apartment in Shubh Shwet Kini Tower
805 ,Ready to move,0 - 1 year old,"4,500 ",36.22 L,"Virar, Mumbai",1 BHK Apartment in Shubh Shwet Kini Tower
565 ,Ready to move,0 - 1 year old,"3,716 ",21 L,"Nala Sopara, Mumbai",1 BHK Apartment in Shree Manibhadra Heights
575 ,Ready to move,1 - 2 years old,"4,260 ",24.5 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
585 ,Ready to move,1 - 2 years old,"3,760 ",22 L,"Nala Sopara, Mumbai",1 BHK Apartment in Shree Arihant Anand View A Wing
620 ,Ready to move,4 - 5 years old,"3,548 ",22 L,"Nala Sopara, Mumbai",1 BHK Apartment in Shree Adeshwar Anand Heights
585 ,Ready to move,0 - 1 year old,"3,589 ",21 L,"Nala Sopara, Mumbai",1 BHK Apartment in Sahara Shreejee Reliable Shreejee Empire Phase I
575 ,Ready to move,0 - 1 year old,"10,956 ",63 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
805 ,Ready to move,0 - 1 year old,"4,500 ",36.22 L,"Virar, Mumbai",1 BHK Apartment in Shubh Shwet Kini Tower
 , ,, ,  ,,
980 ,Ready to move,0 - 1 year old,"4,500 ",44.1 L,"Virar, Mumbai",2 BHK Apartment in Shubh Shwet Kini Tower
385 ,Under Construction,Possession by Nov 2023,"15,911 ",61.26 L,"Thane West, Mumbai",1 BHK Apartment in Puraniks Tokyo Bay Phase 2A
900 ,Ready to move,2 Bathrooms,"32,222 ",2.9 Cr,"Andheri East, Mumbai",2 BHK Apartment
550 ,Ready to move,1 Bathrooms,"30,000 ",1.65 Cr,"Andheri East, Mumbai",1 BHK Apartment
950 ,Ready to move,2 Bathrooms,"29,473 ",2.8 Cr,"Ville Parle East, Mumbai",2 BHK Apartment
667 ,Ready to move,0 - 1 year old,"8,845 ",59 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
1100 ,Ready to move,Resale ,"15,909 ",1.75 Cr,"Bhandup West, Mumbai",3 BHK Apartment
680 ,Ready to move,6 - 7 years old,"7,500 ",51 L,"Kalamboli, Mumbai",1 BHK Apartment in Kailash Parvat I
675 ,Ready to move,6 - 7 years old,"7,111 ",48 L,"Kalamboli, Mumbai",1 BHK Apartment
1100 ,Ready to move,6 - 7 years old,"6,954 ",76.5 L,"Kalamboli, Mumbai",2 BHK Apartment in Shree Shagun Shagun Residency
1100 ,Ready to move,2 Bathrooms,"7,000 ",77 L,"Ulwe, Mumbai",2 BHK Apartment
1130 ,Ready to move,Resale ,"26,991 ",3.05 Cr,"Kandivali East, Mumbai",3 BHK Apartment
680 ,Ready to move,1 Bathrooms,"7,058 ",48 L,"Ulwe, Mumbai",1 BHK Apartment
390 ,Under Construction,Possession by Nov 2020,"7,742 ",30.11 L,"Virar, Mumbai",1 BHK Apartment in Rustomjee Global City Virar Avenue D1
512 ,Under Construction,Possession by Nov 2020,"7,543 ",38.62 L,"Virar, Mumbai",2 BHK Apartment in Rustomjee Global City Virar Avenue D1
642 ,Under Construction,Possession by May 2022,"9,834 ",63.04 L,"Dombivali, Mumbai",3 BHK Apartment in Lodha Codename Smart Buy
424 ,Under Construction,Possession by May 2022,"9,822 ",41.64 L,"Dombivali, Mumbai",1 BHK Apartment in Lodha Codename Smart Buy
540 ,Under Construction,Possession by May 2022,"9,832 ",52.99 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Codename Smart Buy
398 ,Under Construction,Possession by May 2022,"9,826 ",39.1 L,"Dombivali, Mumbai",1 BHK Apartment in Lodha Codename Smart Buy
527 ,Under Construction,Possession by May 2022,"9,820 ",51.75 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Codename Smart Buy
 , ,, ,  ,,
508 ,Under Construction,Possession by May 2022,"9,836 ",49.86 L,"Dombivali, Mumbai",1 BHK Apartment in Lodha Codename Smart Buy
643 ,Under Construction,Possession by May 2022,"9,832 ",63.12 L,"Dombivali, Mumbai",3 BHK Apartment in Lodha Codename Smart Buy
569 ,Under Construction,Possession by May 2022,"9,829 ",55.83 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Codename Smart Buy
593 ,Under Construction,Possession by May 2022,"9,821 ",58.24 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Codename Smart Buy
427 ,Under Construction,Possession by May 2022,"9,822 ",41.94 L,"Dombivali, Mumbai",1 BHK Apartment in Lodha Codename Smart Buy
572 ,Under Construction,Possession by Nov 2023,"13,867 ",79.32 L,"Thane West, Mumbai",2 BHK Apartment in Puraniks Tokyo Bay Phase 2A
601 ,Under Construction,Possession by Nov 2023,"15,262 ",91.72 L,"Thane West, Mumbai",2 BHK Apartment in Puraniks Tokyo Bay Phase 2A
750 ,Ready to move,1 - 2 years old,"5,466 ",41 L,"Naigaon East, Mumbai",1 BHK Apartment in Sealink MIttal Enclave
780 ,Ready to move,2 Bathrooms,"19,230 ",1.5 Cr,"Borivali West, Mumbai",2 BHK Apartment
700 ,Ready to move,0 - 1 year old,"4,500 ",31.5 L,"Virar, Mumbai",1 BHK Apartment in Shubh Shwet Kini Tower
1115 ,Ready to move,0 - 1 year old,"5,269 ",58.75 L,"Virar, Mumbai",2 BHK Apartment in Shubh Shwet Kini Tower
640 ,Ready to move,0 - 1 year old,"4,140 ",26.5 L,"Virar, Mumbai",1 BHK Apartment in Mandar Cassa Bilss
640 ,Ready to move,0 - 1 year old,"4,140 ",26.5 L,"Virar, Mumbai",1 BHK Apartment in Mandar Cassa Bilss
595 ,Ready to move,1 Bathrooms,"4,873 ",29 L,"Nala Sopara, Mumbai",1 BHK Apartment in Sai Om Sai Heights II Wing A And B
605 ,Ready to move,0 - 1 year old,"8,925 ",54 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
690 ,Ready to move,7 years old,"7,391 ",51 L,"Kalamboli, Mumbai",1 BHK Apartment in Akshar Valencia
725 ,Ready to move,7 - 8 years old,"6,758 ",49 L,"Kalamboli, Mumbai",1 BHK Apartment in Giriraj Enclave
900 ,Ready to move,2 - 3 years old,"14,444 ",1.3 Cr,"Dahisar West, Mumbai",2 BHK Apartment
680 ,Ready to move,4 - 5 years old,"8,823 ",60 L,"Kalamboli, Mumbai",1 BHK Apartment in Platinum Avior
625 ,Ready to move,1 Bathrooms,"3,680 ",23 L,"Nala Sopara, Mumbai",1 BHK Apartment in Topaz Heights
 , ,, ,  ,,
600 ,Ready to move,4 - 5 years old,"4,500 ",27 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena
500 ,Ready to move,4 - 5 years old,"4,700 ",23.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena
1080 ,Ready to move,2 Bathrooms,"7,407 ",80 L,"Ulwe, Mumbai",2 BHK Apartment
1095 ,Ready to move,7 years old,"6,849 ",75 L,"Kalamboli, Mumbai",2 BHK Apartment in Akshar Valencia
686 ,Ready to move,5 - 6 years old,"5,173 ",35.49 L,"Nala Sopara, Mumbai",2 BHK Apartment in MAAD Nakoda Heights
600 ,Ready to move,0 - 1 year old,"8,500 ",51 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
925 ,Ready to move,0 - 1 year old,"7,567 ",70 L,"kasaradavali thane west, Mumbai",2 BHK Apartment
850 ,Under Construction,Possession by Sep 2022,"4,470 ",38 L,"Vasai, Mumbai",2 BHK Apartment in JSB Nakshatra Pride II
1340 ,Under Construction,Possession by Sep 2022,"9,000 ",1.2 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai World Empire
1115 ,Ready to move,3 - 4 years old,"9,000 ",1 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai Wonder
500 ,Ready to move,1 - 2 years old,"4,750 ",23.75 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena 
1675 ,Ready to move,4 - 5 years old,"9,000 ",1.5 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai Solitaire
365 ,Under Construction,Possession by Nov 2023,"8,205 ",29.95 L,"Kalyan West, Mumbai",1 BHK Apartment in Mahindra Happinest Kalyan Project A
600 ,Under Construction,Possession by Nov 2023,"7,750 ",46.5 L,"Kalyan West, Mumbai",2 BHK Apartment in Mahindra Happinest Kalyan Project A
380 ,Under Construction,Possession by Nov 2023,"7,881 ",29.95 L,"Kalyan West, Mumbai",1 BHK Apartment in Mahindra Happinest Kalyan Project A
2015 ,Ready to move,4 - 5 years old,"9,000 ",1.81 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai Solitaire
3080 ,Under Construction,Possession by Sep 2022,"9,000 ",2.77 Cr,"Kharghar, Mumbai",4 BHK Apartment in Paradise Sai World Empire
3075 ,Under Construction,Possession by Sep 2022,"9,000 ",2.76 Cr,"Kharghar, Mumbai",4 BHK Apartment in Paradise Sai World Empire
1605 ,Ready to move,3 - 4 years old,"9,000 ",1.44 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai Spring
600 ,Under Construction,Possession by Aug 2022,"4,500 ",27 L,"Vasai, Mumbai",1 BHK Apartment in JSB Nakshatra Pride II
 , ,, ,  ,,
1175 ,Ready to move,4 years old,"9,000 ",1.05 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai Crystals
1255 ,Ready to move,4 years old,"8,784 ",1.1 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai Crystals
610 ,Ready to move,1 - 2 years old,"4,262 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment in Shree Parasnath Nagari Building No 1
625 ,Ready to move,2 - 3 years old,"4,400 ",27.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Sai Swapn Bhamini Sankul
755 ,Ready to move,2 - 3 years old,"4,768 ",36 L,"Naigaon East, Mumbai",2 BHK Apartment in Sai Swapn Bhamini Sankul
565 ,Ready to move,2 - 3 years old,"4,867 ",27.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Ritu Gardenia
560 ,Ready to move,2 - 3 years old,"4,642 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment in Sai Swapn Bhamini Sankul
600 ,Ready to move,2 - 3 years old,"4,500 ",27 L,"Naigaon East, Mumbai",1 BHK Apartment in Sai Swapn Bhamini Sankul
850 ,Under Construction,Possession by Sep 2022,"4,470 ",38 L,"Vasai, Mumbai",2 BHK Apartment in JSB Nakshatra Pride II
2125 ,Under Construction,Possession by Sep 2022,"9,000 ",1.91 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1790 ,Under Construction,Possession by Sep 2022,"9,000 ",1.61 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1820 ,Under Construction,Possession by Sep 2022,"9,000 ",1.63 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1815 ,Under Construction,Possession by Sep 2022,"9,000 ",1.63 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1950 ,Under Construction,Possession by Sep 2022,"9,000 ",1.75 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1350 ,Under Construction,Possession by Sep 2022,"9,000 ",1.21 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai World Empire
1360 ,Under Construction,Possession by Sep 2022,"9,000 ",1.22 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai World Empire
560 ,Ready to move,2 - 3 years old,"4,642 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment in Sai Swapn Bhamini Sankul
600 ,Ready to move,2 - 3 years old,"4,500 ",27 L,"Naigaon East, Mumbai",1 BHK Apartment in Sai Swapn Bhamini Sankul
2125 ,Under Construction,Possession by Sep 2022,"9,000 ",1.91 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1790 ,Under Construction,Possession by Sep 2022,"9,000 ",1.61 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
 , ,, ,  ,,
1820 ,Under Construction,Possession by Sep 2022,"9,000 ",1.63 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1815 ,Under Construction,Possession by Sep 2022,"9,000 ",1.63 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1950 ,Under Construction,Possession by Sep 2022,"9,000 ",1.75 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1350 ,Under Construction,Possession by Sep 2022,"9,000 ",1.21 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai World Empire
1360 ,Under Construction,Possession by Sep 2022,"9,000 ",1.22 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai World Empire
1240 ,Ready to move,6 - 7 years old,"9,000 ",1.11 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai Jewels
1190 ,Ready to move,2 - 3 years old,"18,067 ",2.15 Cr,"Dahisar West, Mumbai",3 BHK Apartment
500 ,Ready to move,1 - 2 years old,"4,600 ",23 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena 
